,text,intent
41136,colpisci quel cespuglio usando questa bacchetta ,Throw
41137,lancia questa bacchetta contro quel cespuglio ,Throw
41138,scaglia questa bacchetta contro quel cespuglio ,Throw
41139,scaraventa questa bacchetta contro quel cespuglio ,Throw
41140,puoi colpire quel cespuglio ,Throw
41141,puoi colpire quel cespuglio con questa bacchetta ,Throw
41142,puoi colpire quel cespuglio usando questa bacchetta ,Throw
41143,puoi lanciare questa bacchetta contro quel cespuglio ,Throw
41144,puoi scagliare questa bacchetta contro quel cespuglio ,Throw
41145,puoi scaraventare questa bacchetta contro quel cespuglio ,Throw
41146,potresti colpire quel cespuglio ,Throw
41147,potresti colpire quel cespuglio con questa bacchetta ,Throw
41148,potresti colpire quel cespuglio usando questa bacchetta ,Throw
41149,potresti lanciare questa bacchetta contro quel cespuglio ,Throw
41150,potresti scagliare questa bacchetta contro quel cespuglio ,Throw
41151,potresti scaraventare questa bacchetta contro quel cespuglio ,Throw
41152,colpiresti quel cespuglio ,Throw
41153,lanceresti questa bacchetta contro quel cespuglio ,Throw
41154,scaglieresti questa bacchetta contro quel cespuglio ,Throw
41155,scaraventeresti questa bacchetta contro quel cespuglio ,Throw
41156,colpisci il cespuglio ,Throw
41157,colpisci il cespuglio con questa bacchetta ,Throw
41158,colpisci il cespuglio usando questa bacchetta ,Throw
41159,lancia questa bacchetta contro il cespuglio ,Throw
41160,scaglia questa bacchetta contro il cespuglio ,Throw
41161,scaraventa questa bacchetta contro il cespuglio ,Throw
41162,puoi colpire il cespuglio ,Throw
41163,puoi colpire il cespuglio con questa bacchetta ,Throw
41164,puoi colpire il cespuglio usando questa bacchetta ,Throw
41165,puoi lanciare questa bacchetta contro il cespuglio ,Throw
41166,puoi scagliare questa bacchetta contro il cespuglio ,Throw
41167,puoi scaraventare questa bacchetta contro il cespuglio ,Throw
41168,potresti colpire il cespuglio ,Throw
41169,potresti colpire il cespuglio con questa bacchetta ,Throw
41170,potresti colpire il cespuglio usando questa bacchetta ,Throw
41171,potresti lanciare questa bacchetta contro il cespuglio ,Throw
41172,potresti scagliare questa bacchetta contro il cespuglio ,Throw
41173,potresti scaraventare questa bacchetta contro il cespuglio ,Throw
41174,colpiresti il cespuglio ,Throw
41175,lanceresti questa bacchetta contro il cespuglio ,Throw
41176,scaglieresti questa bacchetta contro il cespuglio ,Throw
41177,scaraventeresti questa bacchetta contro il cespuglio ,Throw
41178,colpisci questo cespo ,Throw
41179,colpisci questo cespo con questa bacchetta ,Throw
41180,colpisci questo cespo usando questa bacchetta ,Throw
41181,lancia questa bacchetta contro questo cespo ,Throw
41182,scaglia questa bacchetta contro questo cespo ,Throw
41183,scaraventa questa bacchetta contro questo cespo ,Throw
41184,puoi colpire questo cespo ,Throw
41185,puoi colpire questo cespo con questa bacchetta ,Throw
41186,puoi colpire questo cespo usando questa bacchetta ,Throw
41187,puoi lanciare questa bacchetta contro questo cespo ,Throw
41188,puoi scagliare questa bacchetta contro questo cespo ,Throw
41189,puoi scaraventare questa bacchetta contro questo cespo ,Throw
41190,potresti colpire questo cespo ,Throw
41191,potresti colpire questo cespo con questa bacchetta ,Throw
41192,potresti colpire questo cespo usando questa bacchetta ,Throw
41193,potresti lanciare questa bacchetta contro questo cespo ,Throw
41194,potresti scagliare questa bacchetta contro questo cespo ,Throw
41195,potresti scaraventare questa bacchetta contro questo cespo ,Throw
41196,colpiresti questo cespo ,Throw
41197,lanceresti questa bacchetta contro questo cespo ,Throw
41198,scaglieresti questa bacchetta contro questo cespo ,Throw
41199,scaraventeresti questa bacchetta contro questo cespo ,Throw
41200,colpisci quel cespo ,Throw
41201,colpisci quel cespo con questa bacchetta ,Throw
41202,colpisci quel cespo usando questa bacchetta ,Throw
41203,lancia questa bacchetta contro quel cespo ,Throw
41204,scaglia questa bacchetta contro quel cespo ,Throw
41205,scaraventa questa bacchetta contro quel cespo ,Throw
41206,puoi colpire quel cespo ,Throw
41207,puoi colpire quel cespo con questa bacchetta ,Throw
41208,puoi colpire quel cespo usando questa bacchetta ,Throw
41209,puoi lanciare questa bacchetta contro quel cespo ,Throw
41210,puoi scagliare questa bacchetta contro quel cespo ,Throw
41211,puoi scaraventare questa bacchetta contro quel cespo ,Throw
41212,potresti colpire quel cespo ,Throw
41213,potresti colpire quel cespo con questa bacchetta ,Throw
41214,potresti colpire quel cespo usando questa bacchetta ,Throw
41215,potresti lanciare questa bacchetta contro quel cespo ,Throw
41216,potresti scagliare questa bacchetta contro quel cespo ,Throw
41217,potresti scaraventare questa bacchetta contro quel cespo ,Throw
41218,colpiresti quel cespo ,Throw
41219,lanceresti questa bacchetta contro quel cespo ,Throw
41220,scaglieresti questa bacchetta contro quel cespo ,Throw
41221,scaraventeresti questa bacchetta contro quel cespo ,Throw
41222,colpisci il cespo ,Throw
41223,colpisci il cespo con questa bacchetta ,Throw
41224,colpisci il cespo usando questa bacchetta ,Throw
41225,lancia questa bacchetta contro il cespo ,Throw
41226,scaglia questa bacchetta contro il cespo ,Throw
41227,scaraventa questa bacchetta contro il cespo ,Throw
41228,puoi colpire il cespo ,Throw
41229,puoi colpire il cespo con questa bacchetta ,Throw
41230,puoi colpire il cespo usando questa bacchetta ,Throw
41231,puoi lanciare questa bacchetta contro il cespo ,Throw
41232,puoi scagliare questa bacchetta contro il cespo ,Throw
41233,puoi scaraventare questa bacchetta contro il cespo ,Throw
41234,potresti colpire il cespo ,Throw
41235,potresti colpire il cespo con questa bacchetta ,Throw
41236,potresti colpire il cespo usando questa bacchetta ,Throw
41237,potresti lanciare questa bacchetta contro il cespo ,Throw
41238,potresti scagliare questa bacchetta contro il cespo ,Throw
41239,potresti scaraventare questa bacchetta contro il cespo ,Throw
41240,colpiresti il cespo ,Throw
41241,lanceresti questa bacchetta contro il cespo ,Throw
41242,scaglieresti questa bacchetta contro il cespo ,Throw
41243,scaraventeresti questa bacchetta contro il cespo ,Throw
41244,colpisci questa palla ,Throw
41245,colpisci questa palla con questa bacchetta ,Throw
41246,colpisci questa palla usando questa bacchetta ,Throw
41247,lancia questa bacchetta contro questa palla ,Throw
41248,scaglia questa bacchetta contro questa palla ,Throw
41249,scaraventa questa bacchetta contro questa palla ,Throw
41250,puoi colpire questa palla ,Throw
41251,puoi colpire questa palla con questa bacchetta ,Throw
41252,puoi colpire questa palla usando questa bacchetta ,Throw
41253,puoi lanciare questa bacchetta contro questa palla ,Throw
41254,puoi scagliare questa bacchetta contro questa palla ,Throw
41255,puoi scaraventare questa bacchetta contro questa palla ,Throw
41256,potresti colpire questa palla ,Throw
41257,potresti colpire questa palla con questa bacchetta ,Throw
41258,potresti colpire questa palla usando questa bacchetta ,Throw
41259,potresti lanciare questa bacchetta contro questa palla ,Throw
41260,potresti scagliare questa bacchetta contro questa palla ,Throw
41261,potresti scaraventare questa bacchetta contro questa palla ,Throw
41262,colpiresti questa palla ,Throw
41263,lanceresti questa bacchetta contro questa palla ,Throw
41264,scaglieresti questa bacchetta contro questa palla ,Throw
41265,scaraventeresti questa bacchetta contro questa palla ,Throw
41266,colpisci quella palla ,Throw
41267,colpisci quella palla con questa bacchetta ,Throw
41268,colpisci quella palla usando questa bacchetta ,Throw
41269,lancia questa bacchetta contro quella palla ,Throw
41270,scaglia questa bacchetta contro quella palla ,Throw
41271,scaraventa questa bacchetta contro quella palla ,Throw
41272,puoi colpire quella palla ,Throw
41273,puoi colpire quella palla con questa bacchetta ,Throw
41274,puoi colpire quella palla usando questa bacchetta ,Throw
41275,puoi lanciare questa bacchetta contro quella palla ,Throw
41276,puoi scagliare questa bacchetta contro quella palla ,Throw
41277,puoi scaraventare questa bacchetta contro quella palla ,Throw
41278,potresti colpire quella palla ,Throw
41279,potresti colpire quella palla con questa bacchetta ,Throw
41280,potresti colpire quella palla usando questa bacchetta ,Throw
41281,potresti lanciare questa bacchetta contro quella palla ,Throw
41282,potresti scagliare questa bacchetta contro quella palla ,Throw
41283,potresti scaraventare questa bacchetta contro quella palla ,Throw
41284,colpiresti quella palla ,Throw
41285,lanceresti questa bacchetta contro quella palla ,Throw
41286,scaglieresti questa bacchetta contro quella palla ,Throw
41287,scaraventeresti questa bacchetta contro quella palla ,Throw
41288,colpisci la palla ,Throw
41289,colpisci la palla con questa bacchetta ,Throw
41290,colpisci la palla usando questa bacchetta ,Throw
41291,lancia questa bacchetta contro la palla ,Throw
41292,scaglia questa bacchetta contro la palla ,Throw
41293,scaraventa questa bacchetta contro la palla ,Throw
41294,puoi colpire la palla ,Throw
41295,puoi colpire la palla con questa bacchetta ,Throw
41296,puoi colpire la palla usando questa bacchetta ,Throw
41297,puoi lanciare questa bacchetta contro la palla ,Throw
41298,puoi scagliare questa bacchetta contro la palla ,Throw
41299,puoi scaraventare questa bacchetta contro la palla ,Throw
41300,potresti colpire la palla ,Throw
41301,potresti colpire la palla con questa bacchetta ,Throw
41302,potresti colpire la palla usando questa bacchetta ,Throw
41303,potresti lanciare questa bacchetta contro la palla ,Throw
41304,potresti scagliare questa bacchetta contro la palla ,Throw
41305,potresti scaraventare questa bacchetta contro la palla ,Throw
41306,colpiresti la palla ,Throw
41307,lanceresti questa bacchetta contro la palla ,Throw
41308,scaglieresti questa bacchetta contro la palla ,Throw
41309,scaraventeresti questa bacchetta contro la palla ,Throw
41310,colpisci questa sfera ,Throw
41311,colpisci questa sfera con questa bacchetta ,Throw
41312,colpisci questa sfera usando questa bacchetta ,Throw
41313,lancia questa bacchetta contro questa sfera ,Throw
41314,scaglia questa bacchetta contro questa sfera ,Throw
41315,scaraventa questa bacchetta contro questa sfera ,Throw
41316,puoi colpire questa sfera ,Throw
41317,puoi colpire questa sfera con questa bacchetta ,Throw
41318,puoi colpire questa sfera usando questa bacchetta ,Throw
41319,puoi lanciare questa bacchetta contro questa sfera ,Throw
41320,puoi scagliare questa bacchetta contro questa sfera ,Throw
41321,puoi scaraventare questa bacchetta contro questa sfera ,Throw
41322,potresti colpire questa sfera ,Throw
41323,potresti colpire questa sfera con questa bacchetta ,Throw
41324,potresti colpire questa sfera usando questa bacchetta ,Throw
41325,potresti lanciare questa bacchetta contro questa sfera ,Throw
41326,potresti scagliare questa bacchetta contro questa sfera ,Throw
41327,potresti scaraventare questa bacchetta contro questa sfera ,Throw
41328,colpiresti questa sfera ,Throw
41329,lanceresti questa bacchetta contro questa sfera ,Throw
41330,scaglieresti questa bacchetta contro questa sfera ,Throw
41331,scaraventeresti questa bacchetta contro questa sfera ,Throw
41332,colpisci quella sfera ,Throw
41333,colpisci quella sfera con questa bacchetta ,Throw
41334,colpisci quella sfera usando questa bacchetta ,Throw
41335,lancia questa bacchetta contro quella sfera ,Throw
41336,scaglia questa bacchetta contro quella sfera ,Throw
41337,scaraventa questa bacchetta contro quella sfera ,Throw
41338,puoi colpire quella sfera ,Throw
41339,puoi colpire quella sfera con questa bacchetta ,Throw
41340,puoi colpire quella sfera usando questa bacchetta ,Throw
41341,puoi lanciare questa bacchetta contro quella sfera ,Throw
41342,puoi scagliare questa bacchetta contro quella sfera ,Throw
41343,puoi scaraventare questa bacchetta contro quella sfera ,Throw
41344,potresti colpire quella sfera ,Throw
41345,potresti colpire quella sfera con questa bacchetta ,Throw
41346,potresti colpire quella sfera usando questa bacchetta ,Throw
41347,potresti lanciare questa bacchetta contro quella sfera ,Throw
41348,potresti scagliare questa bacchetta contro quella sfera ,Throw
41349,potresti scaraventare questa bacchetta contro quella sfera ,Throw
41350,colpiresti quella sfera ,Throw
41351,lanceresti questa bacchetta contro quella sfera ,Throw
41352,scaglieresti questa bacchetta contro quella sfera ,Throw
41353,scaraventeresti questa bacchetta contro quella sfera ,Throw
41354,colpisci la sfera ,Throw
41355,colpisci la sfera con questa bacchetta ,Throw
41356,colpisci la sfera usando questa bacchetta ,Throw
41357,lancia questa bacchetta contro la sfera ,Throw
41358,scaglia questa bacchetta contro la sfera ,Throw
41359,scaraventa questa bacchetta contro la sfera ,Throw
41360,puoi colpire la sfera ,Throw
41361,puoi colpire la sfera con questa bacchetta ,Throw
41362,puoi colpire la sfera usando questa bacchetta ,Throw
41363,puoi lanciare questa bacchetta contro la sfera ,Throw
41364,puoi scagliare questa bacchetta contro la sfera ,Throw
41365,puoi scaraventare questa bacchetta contro la sfera ,Throw
41366,potresti colpire la sfera ,Throw
41367,potresti colpire la sfera con questa bacchetta ,Throw
41368,potresti colpire la sfera usando questa bacchetta ,Throw
41369,potresti lanciare questa bacchetta contro la sfera ,Throw
41370,potresti scagliare questa bacchetta contro la sfera ,Throw
41371,potresti scaraventare questa bacchetta contro la sfera ,Throw
41372,colpiresti la sfera ,Throw
41373,lanceresti questa bacchetta contro la sfera ,Throw
41374,scaglieresti questa bacchetta contro la sfera ,Throw
41375,scaraventeresti questa bacchetta contro la sfera ,Throw
41376,colpisci questo pallone ,Throw
41377,colpisci questo pallone con questa bacchetta ,Throw
41378,colpisci questo pallone usando questa bacchetta ,Throw
41379,lancia questa bacchetta contro questo pallone ,Throw
41380,scaglia questa bacchetta contro questo pallone ,Throw
41381,scaraventa questa bacchetta contro questo pallone ,Throw
41382,puoi colpire questo pallone ,Throw
41383,puoi colpire questo pallone con questa bacchetta ,Throw
41384,puoi colpire questo pallone usando questa bacchetta ,Throw
